OBJECTID_1,Shape,OBJECTID,DEQ_NUMBER,SPRING_NAME,LATNAD83DD,LONGNAD83D,,,,OBJECTID,SITENO,SITENAME,CATEGORY,AGENCY,LATDD,LONGDD,
30,,47,107-00067,BERRY FARM SPRING (QUICKS MILL),38.2073008,-79.03628073,,0.2574398,-0.13098003,887,404522078541801,IN SP315,SP,USGS,40.75617559,-78.9047537,
147,,173,107-01534,BERRY FARM NORTH SPRING,38.20774778,-79.0361925,,0.25788678,-0.1308918,888,404528078370801,CF   SP4,SP,USGS,40.75784118,-78.6186366,
34,,56,107-00106,JOLLET SPRING  - BATTENS TRAILER PARK SPRING,38.20872925,-78.83015414,,0.25886825,0.07514656,889,404535075380601,LE  SP50,SP,USGS,40.759817,-75.6346314,
104,,137,107-01494,LIGHTNER SPRING,38.20992252,-79.19121843,,0.26006152,-0.28591773,890,404547077313201,MF   SP4,SP,USGS,40.7631227,-77.5252735,
578,,741,145-00134,BLUE SPRING,38.21189722,-79.58315528,,0.26203622,-0.67785458,891,404600079013501,IN SP290,SP,USGS,40.76673066,-79.0261445,
577,,740,145-00133,CATHEDRAL SPRING,38.21399694,-79.58793889,,0.26413594,-0.68263819,892,404629078535601,IN SP313,SP,USGS,40.77478666,-78.8986426,
1193,,8,101-00852,BLACKROCK SPRING,38.21457579,-78.7430783,,0.26471479,0.1622224,893,404633079000301,IN SP334,SP,USGS,40.77589728,-79.0005884,
115,,149,107-01506,HARRY BOWLING SPRING,38.21551778,-79.00510583,,0.26565678,-0.09980513,894,404637075354201,NP   SP6,SP,USGS,40.77703895,-75.59463058,
549,,712,145-00040,BOLAR SPRING,38.21636744,-79.67350274,,0.26650644,-0.76820204,895,404648075350101,NP   SP7,SP,USGS,40.78009448,-75.5832415,
557,,720,145-00083,GORGE (AQUA CAVE) SPRING,38.21669556,-79.59739556,,0.26683456,-0.69209486,896,404709078535001,IN SP312,SP,USGS,40.7858977,-78.896976,
569,,732,145-00097,COLD SPRING ABOVE BOLAR SPRING,38.22019788,-79.67083671,,0.27033688,-0.76553601,897,404721080195601,BV   SP2,SP,USGS,40.7892312,-80.3320078,
32,,54,107-00085,GARDNER SPRING,38.22124654,-79.11477953,,0.27138554,-0.20947883,898,404730077445101,CE  SP32,SP,USGS,40.79172975,-77.7472206,
105,,138,107-01495,GARLAND FLORY SPRING,38.2218,-78.90066528,,0.271939,0.00463542,899,404735077363901,CE  SP22,SP,USGS,40.793121,-77.61055209,
1194,,9,101-00853,SNP - DUNDO SPRING,38.22235329,-78.73168901,,0.27249229,0.17361169,900,404742079050201,IN SP101,SP,USGS,40.79506425,-79.08364599,
160,,186,107-01550,UNNAMED CHURCHVILLE SPRING,38.22263944,-79.15409,,0.27277844,-0.2487893,901,404808077504902,CE   SP1,SP,USGS,40.80228395,-77.8466677,
589,,752,145-00145,PHILLIPS SPRING,38.22337972,-79.437675,,0.27351872,-0.5323743,902,404810079071201,IN SP287,SP,USGS,40.80284218,-79.1197579,
268,,326,108-00153,UNNAMED SPRING NEAR BATH COUNTY PUMPED STORAGE FACILITY,38.22359944,-79.78207,,0.27373844,-0.8767693,903,404818078304901,CF  SP14,SP,USGS,40.80506095,-78.513356,
576,,739,145-00132,EMORY SPRING,38.22444194,-79.58621528,,0.27458094,-0.68091458,904,404844077503101,CE   SP2,SP,USGS,40.81228386,-77.8416677,
60,,85,107-00656,CASTLE SPRING,38.2262163,-79.18962992,,0.2763553,-0.28432922,905,404908078584001,IN SP322,SP,USGS,40.81895298,-78.9775328,
102,,135,107-01492,NULTY FARM SPRING,38.22733845,-79.18936433,,0.27747745,-0.28406363,906,404923078531501,IN SP321,SP,USGS,40.82311979,-78.88725389,
161,,187,107-01551,UNNAMED CHURCHVILLE FARM SPRING,38.22736583,-79.15965944,,0.27750483,-0.25435874,907,404928079023001,IN SP289,SP,USGS,40.82450866,-79.041423,
33,,55,107-00105,WILLOW SPOUT SPRING,38.23384698,-78.98017534,,0.28398598,-0.07487464,908,404945079030801,IN SP304,SP,USGS,40.8292309,-79.05197879,
122,,156,107-01513,UNNAMED SPRING,38.23743528,-78.97446556,,0.28757428,-0.06916486,909,404952078591601,IN SP320,SP,USGS,40.8311752,-78.987533,
57,,82,107-00617,AUGUSTA MILITARY ACADEMY SPRING - BIG SPRING,38.23763004,-78.97752803,,0.28776904,-0.07222733,910,404958078595101,IN SP178,SP,USGS,40.83284186,-78.9972554,
191,,230,107-01594,RED OAK SPRING,38.23903972,-79.27783139,,0.28917872,-0.37253069,911,405000079000501,IN SP179,SP,USGS,40.8333974,-79.0011444,
41,,65,107-00412,A.T. WENGER SPRING,38.24879306,-79.08073611,,0.29893206,-0.17543541,912,405000079031401,IN SP305,SP,USGS,40.8333976,-79.0536455,
162,,188,107-01552,UNNAMED RTE 42 SPRING,38.25031306,-79.16393472,,0.30045206,-0.25863402,913,405007079052901,IN SP162,SP,USGS,40.8353422,-79.0911463,
163,,189,107-01553,PITSENBERGER FARM SPRING,38.25344611,-79.11847889,,0.30358511,-0.21317819,914,405012079031801,IN SP306,SP,USGS,40.83673096,-79.0547567,
1320,,1267,182-01279,LOFT MOUNTAIN SPRING,38.254255,-78.665009,,0.304394,0.2402917,915,405027079091601,IN SP288,SP,USGS,40.840898,-79.1542033,
181,,219,107-01583,UNNAMED,38.25535639,-79.11112417,,0.30549539,-0.20582347,916,405051079082601,IN SP293,SP,USGS,40.84756466,-79.1403141,
148,,174,107-01535,EPHEMERAL SPRING,38.26068944,-79.15843833,,0.31082844,-0.25313763,917,405105077492101,CE  SP18,SP,USGS,40.8514502,-77.82222349,
1255,,689,139-00080,BLUE RIDGE SCHOOL-SPRING #1,38.26264796,-78.56304074,,0.31278696,0.34225996,918,405110078545801,IN SP340,SP,USGS,40.85284187,-78.9158656,
149,,175,107-01536,FITT HOUSE SPRING,38.26319,-79.15517694,,0.313329,-0.24987624,919,405144077042601,SN   SP4,SP,USGS,40.8623038,-77.0735873,
164,,190,107-01554,UNNAMED SPRING,38.26320278,-79.13348194,,0.31334178,-0.22818124,920,405145077452601,CE  SP11,SP,USGS,40.86256198,-77.7569445,
1256,,690,139-00081,BLUE RIDGE SCHOOL-SPRING #2,38.26375899,-78.56526265,,0.31389799,0.34003805,921,405149077041801,SN   SP2,SP,USGS,40.86369279,-77.071365,
1257,,691,139-00082,BLUE RIDGE SCHOOL-SPRING #3,38.26487002,-78.56804054,,0.31500902,0.33726016,922,405153077035301,SN   SP3,SP,USGS,40.86480415,-77.0644203,
1195,,10,101-00854,IVY CREEK SPRING,38.26540754,-78.65474138,,0.31554654,0.25055932,923,405213077271601,CE  SP24,SP,USGS,40.87034615,-77.45415769,
154,,180,107-01541,UNNAMED SPRING,38.26573556,-79.16761972,,0.31587456,-0.26231902,924,405220075452201,CB   SP3,SP,USGS,40.87231228,-75.7557468,
96,,127,107-01484,MARHLIN A. MOORE SEEP SPRING,38.26589149,-78.97079201,,0.31603049,-0.06549131,925,405231078573701,IN SP104,SP,USGS,40.87534188,-78.960033,
90,,118,107-01004,MARHLIN A. MOORE (SPRING),38.26626733,-78.97086531,,0.31640633,-0.06556461,926,405241077280201,CE  SP23,SP,USGS,40.87812345,-77.466936,
574,,737,145-00130,APPLE JACK SPRING,38.2669088,-79.73864067,,0.3170478,-0.83333997,927,405248077474001,CE  SP16,SP,USGS,40.88006126,-77.7941678,
575,,738,145-00131,DEVORE SPRING,38.26759508,-79.73805068,,0.31773408,-0.83274998,929,405300077473701,CE  SP12,SP,USGS,40.88339456,-77.7933345,
153,,179,107-01540,SPRING BOX WITH POND,38.26798944,-79.15093722,,0.31812844,-0.24563652,928,405300077363101,CE   SP3,SP,USGS,40.88339797,-77.6083298,
155,,181,107-01542,KARICOFE SPRING 1,38.26875694,-79.16748528,,0.31889594,-0.26218458,930,405324077453701,CE  SP17,SP,USGS,40.89006156,-77.7600007,
579,,742,145-00135,BROCK LOWER DOMESTIC SPRING,38.2691353,-79.73959613,,0.3192743,-0.83429543,931,405420077464201,CE  SP19,SP,USGS,40.90561666,-77.77805688,
580,,743,145-00136,BROCK DOMESTIC UPPER SPRING,38.26987167,-79.74064639,,0.32001067,-0.83534569,932,405517078230101,   SEEP S-1   UNMINED/UNSLUDGED,SP,USGS,40.92144689,-78.3833523,
151,,177,107-01538,FITT FARM SPRING #2,38.26989972,-79.15042333,,0.32003872,-0.24512263,933,405525077290401,CE  SP25,SP,USGS,40.9236781,-77.4841584,
152,,178,107-01539,EPHEMERAL SEEPAGE SPRING,38.26999667,-79.15278944,,0.32013567,-0.24748874,934,405544078225801,   SEEP N-1   UNMINED/UNSLUDGED,SP,USGS,40.92894678,-78.382519,
150,,176,107-01537,FITT FARM SPRING #1,38.27073139,-79.15036806,,0.32087039,-0.24506736,935,405727078173901,CF  SP15,SP,USGS,40.95755716,-78.2939046,
156,,182,107-01543,SEEPAGE SPRING,38.27118083,-79.17310111,,0.32131983,-0.26780041,936,405753078363601,CF   SP5,SP,USGS,40.964782,-78.6097488,
40,,64,107-00402,BRUCE WIGGINS SPRING,38.27547917,-79.09345556,,0.32561817,-0.18815486,937,405847077253201,CN   SP9,SP,USGS,40.97979028,-77.4252634,
157,,183,107-01544,SEEPAGE SPRING,38.27939611,-79.31647333,,0.32953511,-0.41117263,938,405857077280001,CN  SP17,SP,USGS,40.982567,-77.4663779,
55,,80,107-00596,SEAWRIGHT SPRING,38.28058948,-78.98776536,,0.33072848,-0.08246466,939,405938077250301,CN  SP21,SP,USGS,40.99395697,-77.4172066,
36,,60,107-00198,MRS G VANCE-SPRING #2,38.28131581,-79.07288577,,0.33145481,-0.16758507,941,410012079315301,CR  SP23,SP,USGS,41.00339725,-79.5311564,
198,,246,107-01618,HUFFER SPRING 1,38.28153029,-79.17965468,,0.33166929,-0.27435398,940,410012075183701,MO   SP5,SP,USGS,41.00342546,-75.3099057,
35,,59,107-00197,MRS G VANCE-SPRING #1,38.28226917,-79.07264833,,0.33240817,-0.16734763,942,410013077320101,CN  SP11,SP,USGS,41.00367648,-77.5333263,
199,,247,107-01619,HUFFER SPRING 2,38.28235715,-79.17825342,,0.33249615,-0.27295272,943,410058077315201,CN  SP19,SP,USGS,41.0161767,-77.53082558,
205,,263,107-01635,HUFFER SPRING 3,38.28488309,-79.18040222,,0.33502209,-0.27510152,944,410146075051501,MO   SP6,SP,USGS,41.0295398,-75.0871212,
1262,,696,139-00137,LOFT MOUNTAIN OVERLOOK SPRING,38.287513,-78.62939,,0.337652,0.2759107,945,410250077083801,UN  SP20,SP,USGS,41.04729875,-77.1435793,
165,,191,107-01555,UNNAMED SPRING,38.28938528,-79.13830861,,0.33952428,-0.23300791,946,410258077313201,CN  SP12,SP,USGS,41.04951066,-77.5252681,
562,,725,145-00088,HANNAH SPRING #1,38.2916303,-79.67032223,,0.3417693,-0.76502153,947,410312077310301,CN  SP14,SP,USGS,41.05339977,-77.517212,
563,,726,145-00089,HANNAH SPRING #2,38.2916629,-79.66894309,,0.3418019,-0.76364239,948,410317077305801,CN  SP15,SP,USGS,41.0547887,-77.515823,
567,,730,145-00095,TERRY SPRING #2,38.29431202,-79.66003116,,0.34445102,-0.75473046,949,410322077305501,CN  SP16,SP,USGS,41.0561776,-77.5149896,
568,,731,145-00096,TERRY SPRING #3,38.29456747,-79.66254934,,0.34470647,-0.75724864,950,410324077281101,CN   SP2,SP,USGS,41.05673415,-77.469431,
1261,,695,139-00136,SNP - SIMMONS GAP SPRING,38.295279,-78.622965,,0.345418,0.2823357,951,410349079332201,CR  SP22,SP,USGS,41.0636743,-79.55587958,
551,,714,145-00045,BLUE SPRING,38.299565,-79.65941149,,0.349704,-0.75411079,952,410422078383601,CF  SP16,SP,USGS,41.0728378,-78.6430825,
566,,729,145-00094,TERRY SPRING #1,38.30031533,-79.66124349,,0.35045433,-0.75594279,953,410432076234401,CO   SP7,SP,USGS,41.075641,-76.39522029,
573,,736,145-00129,GILMORE SPRING (GILMER),38.30630333,-79.71831389,,0.35644233,-0.81301319,954,410433076234701,CO   SP8,SP,USGS,41.0759188,-76.3960537,
886,,1203,182-01203,E.D. PENCE SPRING,38.30646972,-78.90065833,,0.35660872,0.00464237,955,410445078195701,CF  SP12,SP,USGS,41.0792246,-78.3322384,
29,,46,107-00066,DICES SPRING,38.30660107,-78.92201084,,0.35674007,-0.01671014,956,410448079294901,CR  SP20,SP,USGS,41.0800632,-79.4967119,
558,,721,145-00084,BEULAH SPRING,38.31484437,-79.72838498,,0.36498337,-0.82308428,957,410504077272801,CN   SP3,SP,USGS,41.0845125,-77.45748459,
561,,724,145-00087,CORBETT SPRING #1,38.31822681,-79.64854293,,0.36836581,-0.74324223,958,410512075314601,MO   SP4,SP,USGS,41.0867536,-75.52907599,
63,,88,107-00754,ROBERT HANNA SPRING,38.32123888,-78.98308452,,0.37137788,-0.07778382,959,410542075213401,MO   SP3,SP,USGS,41.09508984,-75.3590727,
559,,722,145-00085,R. HINER SPRING,38.32567762,-79.69921752,,0.37581662,-0.79391682,960,410550078523501,JE   SP1,SP,USGS,41.09728479,-78.8761433,
554,,717,145-00080,SPRING WEST OF HEADWATERS,38.32571861,-79.43763891,,0.37585761,-0.53233821,961,410550078523502,JE   SP4,SP,USGS,41.09728479,-78.8761433,
560,,723,145-00086,W. HINER SPRING,38.32623316,-79.69755082,,0.37637216,-0.79225012,962,410605075214801,MO   SP7,SP,USGS,41.10147855,-75.3629616,
39,,63,107-00400,J.A. MOHLER SPRING,38.32648917,-79.05872472,,0.37662817,-0.15342402,963,410613078522801,JE   SP7,SP,USGS,41.1036736,-78.8741988,
1319,,1266,182-01276,HIGHTOP HUT SPRING,38.333328,-78.559417,,0.383467,0.3458837,964,410631075003301,PI   SP2-2,SP,USGS,41.1087064,-75.00878469,
84,,112,107-00923,C.E. HORN'S SPRING,38.33536,-79.1345575,,0.385499,-0.2292568,965,410720079103001,JE   SP5,SP,USGS,41.12228676,-79.1747607,
884,,1201,182-01201,THREE SPRINGS,38.33633944,-78.74367944,,0.38647844,0.16162126,966,410741079191001,CR  SP10,SP,USGS,41.12811989,-79.3192084,
553,,716,145-00079,PITSENBARGER (STUART) SPRING,38.33769631,-79.43504337,,0.38783531,-0.52974267,967,410800079162901,CR   SP7,SP,USGS,41.133398,-79.27448518,
1321,,1288,182-01304,SNP - SWIFT RUN OVERLOOK PARKING LOT SPRING,38.34014836,-78.55834866,,0.39028736,0.34695204,968,410903079294301,             SEEP-17,SP,USGS,41.1508958,-79.4950459,
51,,76,107-00592,BIG SPRING - MOUNT SOLON,38.34374272,-79.08832981,,0.39388172,-0.18302911,969,410909079294201,             DRAIN 1,SP,USGS,41.15256248,-79.4947681,
53,,78,107-00594,JOSEPH SPRING,38.34403795,-79.06543913,,0.39417695,-0.16013843,970,410911079111701,JE   SP6,SP,USGS,41.1531199,-79.1878168,
92,,120,107-01475,JOSEPH SPRING #2,38.34443693,-79.06519947,,0.39457593,-0.15989877,971,410918079294101,             DRAIN 2,SP,USGS,41.15506245,-79.4944903,
93,,121,107-01476,JOSEPH SPRING #3,38.34451578,-79.06475349,,0.39465478,-0.15945279,972,410918079294102,             SEEP-2,SP,USGS,41.15506245,-79.4944903,
52,,77,107-00593,BLUE HOLE SPRING,38.34468786,-79.08284985,,0.39482686,-0.17754915,973,410924079293701,             DRAIN 3,SP,USGS,41.1567291,-79.4933792,
564,,727,145-00092,ARMSTRONG SPRING #1,38.34624739,-79.63322196,,0.39638639,-0.72792126,977,410925079292801,             SEEP 3,SP,USGS,41.1570069,-79.4908792,
565,,728,145-00093,ARMSTRONG SPRING #2,38.34768934,-79.63372165,,0.39782834,-0.72842095,976,410925079292701,             SEEP 4,SP,USGS,41.1570069,-79.49060138,
586,,749,145-00142,UNNAMED SPRING #2 BELOW OBAUGH SPRING,38.35076603,-79.46633656,,0.40090503,-0.56103586,975,410925079292301,             SEEP 16A,SP,USGS,41.1570069,-79.4894902,
887,,1204,182-01204,WISE HOLLOW SPRING,38.35105361,-78.99403,,0.40119261,-0.0887293,974,410925077131301,LY   SP1,SP,USGS,41.157018,-77.21996948,
585,,748,145-00141,UNNAMED SPRING #1 BELOW OBAUGH SPRING,38.35233925,-79.46648428,,0.40247825,-0.56118358,978,410926079292401,             SEEP 16,SP,USGS,41.1572847,-79.489768,
54,,79,107-00595,MOSSY CREEK CHURCH SPRING,38.35251668,-79.04881533,,38.35251668,,979,410927079293101,             DRAIN 4,SP,USGS,41.15756245,-79.4917125,
555,,718,145-00081,OBAUGH SPRING,38.3532344,-79.46397716,,38.3532344,,980,410938079275801,CR  SP19-1,SP,USGS,41.1606182,-79.4658786,
1317,,1126,182-00848,SWIFT RUN GAP SPRING,38.354442,-78.548933,,38.354442,,981,410939079254901,          Seep HC (haulroad channel),SP,USGS,41.1608963,-79.4300445,
874,,1191,182-01191,COORS SEEPAGE SPRING,38.35529689,-78.6792591,,38.35529689,,982,410940079254801,          Seep HH (haulroad hillside),SP,USGS,41.1611741,-79.4297667,
99,,130,107-01487,SPRING NEAR MOSSY CREEK,38.35760612,-79.04116651,,38.35760612,,983,411127079213301,CR  SP24,SP,USGS,41.1908967,-79.35893208,
546,,709,145-00006,DOREEN RALSTON SPRING,38.35985537,-79.66419714,,38.35985537,,984,411135075435001,LU  SP17,SP,USGS,41.19313805,-75.7301918,
547,,710,145-00007,DEAD INDIAN SPRING,38.36029205,-79.66603728,,38.36029205,,985,411136078423301,CF   SP2,SP,USGS,41.19339415,-78.70891629,
583,,746,145-00139,UNNAMED SPRING #2 ABOVE MACKEY SPRING,38.36175599,-79.617421,,38.36175599,,986,411137078422701,CF   SP3,SP,USGS,41.1936719,-78.7072496,
582,,745,145-00138,UNNAMED SPRING #1 ABOVE MACKEY SPRING,38.36275179,-79.61884629,,38.36275179,,987,411145079143301,CR   SP9,SP,USGS,41.1958977,-79.2422629,
544,,707,145-00001,MCDOWELL WATER COMPANY INC - SPRING,38.36324599,-79.46318453,,38.36324599,,988,411219076504201,LY   SP8,SP,USGS,41.20535879,-76.844684,
552,,715,145-00046,MACKEY SPRING,38.36491294,-79.62850634,,38.36491294,,989,411223076501301,LY   SP7,SP,USGS,41.20646997,-76.8366282,
800,,1103,182-00161,W WILL (SPRING),38.370465,-78.95515861,,38.370465,,990,411251079164901,CR  SP18,SP,USGS,41.21423064,-79.2800417,
121,,155,107-01512,HINER'S SPRING,38.37124556,-79.3177375,,38.37124556,,991,411326078315201,CF  SP13,SP,USGS,41.22394865,-78.5308555,
885,,1202,182-01202,BRIDGEWATER WARM SPRING,38.37356944,-78.97856944,,38.37356944,,992,411334079232201,CR   SP6,SP,USGS,41.22617388,-79.3892109,
1132,,523,123-00391,UNNAMED,38.37485136,-78.02916501,,38.37485136,,993,411348079370401,CR  SP38,SP,USGS,41.2300611,-79.6175485,
600,,1110,182-00553,GERUNDO CAMPGROUND-SPRING,38.37773456,-78.76711505,,38.37773456,,994,411422076413201,LY  SP10,SP,USGS,41.2395,-76.6922222,
581,,744,145-00137,UNNAMED SPRING ABOVE VANDERPOOL GAP,38.37983046,-79.65623398,,38.37983046,,995,411422079194301,CR  SP41,SP,USGS,41.2395077,-79.3283763,
840,,1157,182-01154,UNKNOWN,38.38037,-78.67202,,38.38037,,996,411530079221701,CR  SP34,SP,USGS,41.25839605,-79.37115519,
888,,1205,182-01205,PEALES SPRING,38.38229833,-78.82020167,,38.38229833,,997,411537079215201,CR  SP33,SP,USGS,41.26034057,-79.3642106,
550,,713,145-00044,STEPHENSON SPRING,38.38247565,-79.6502046,,38.38247565,,998,411557079230801,CR  SP32,SP,USGS,41.2658959,-79.38532219,
873,,1190,182-01190,HARRY L. HARMON-SPRING #2,38.38429477,-78.88368624,,38.38429477,,999,411601079214301,CR  SP14,SP,USGS,41.26700725,-79.3617106,
815,,1132,182-00899,HARRY L. HARMON (OSCEALLA)-SPRING,38.3849636,-78.8827639,,38.3849636,,1000,411633079224801,CR  SP35,SP,USGS,41.27589595,-79.3797666,
805,,1121,182-00841,FIGGATT SPRING,38.38544222,-78.82959472,,38.38544222,,1001,411713079182701,CR  SP31,SP,USGS,41.2870077,-79.307265,
903,,1220,182-01220,UPPER OSCEALA SPRING,38.38707389,-78.87041972,,38.38707389,,1002,411715079190201,CR  SP25,SP,USGS,41.28756319,-79.31698748,
1258,,692,139-00115,SNP - DEAN MOUNTAIN SPRING,38.3895719,-78.51334428,,38.3895719,,1003,411722079303801,CR   SP8,SP,USGS,41.28950589,-79.5103249,
821,,1138,182-01135,MERCK (SAMUEL) SPRING,38.38962526,-78.6508561,,38.38962526,,1004,411933079212201,CR  SP36,SP,USGS,41.3258961,-79.3558774,
601,,1111,182-00580,HENSLEY SPRING,38.39167652,-78.62040916,,38.39167652,,1005,412001074491501,PI   SP5,SP,USGS,41.3337046,-74.8204441,
590,,753,145-00146,ROCK LICK SPRING,38.39237917,-79.35381167,,38.39237917,,1006,412042075345401,LK   SP3,SP,USGS,41.34508206,-75.58129869,
816,,1133,182-01130,MASSANUTTEN PRESBYTERIAN CHURCH SPRING,38.39260054,-78.81001012,,38.39260054,,1007,412250079490301,VE   SP4,SP,USGS,41.38061397,-79.8172764,
872,,1189,182-01189,WILLOW SPRING,38.39456597,-78.89514419,,38.39456597,,1008,412319079162201,CR   SP4,SP,USGS,41.38867428,-79.2725427,
814,,1131,182-00896,HEATWOLE'S SPRING,38.39675861,-78.810635,,38.39675861,,1009,412333079155901,CR  SP37,SP,USGS,41.39256319,-79.2661538,
1318,,1265,182-01275,BALDFACE MOUNTAIN OVERLOOK SPRING,38.397869,-78.503433,,38.397869,,1010,412403079192801,CR  SP15,SP,USGS,41.40089616,-79.3242105,
602,,1112,182-00581,WINE SPRING - THOMAS SPRING,38.39989028,-79.02109444,,38.39989028,,1011,412505079155901,CR   SP5,SP,USGS,41.4181186,-79.2661539,
819,,1136,182-01133,MASSANETTA SPRING 3,38.40083051,-78.83664585,,38.40083051,,1012,412559075164301,WN   SP7,SP,USGS,41.43314395,-75.2782337,
595,,1105,182-00187,MASSANETTA SPRING,38.40088077,-78.83672302,,38.40088077,,1013,412615079484001,VE   SP5,SP,USGS,41.4375579,-79.8108881,
818,,1135,182-01132,MASSANETTA SPRING 2,38.4013532,-78.83691441,,38.4013532,,1014,412732078034101,CM   SP1,SP,USGS,41.45895294,-78.0611134,
889,,1206,182-01206,CUB RUN SPRING,38.40231694,-78.80898028,,38.40231694,,1015,412829079070801,FO   SP2,SP,USGS,41.47478465,-79.118651,
795,,1098,182-00125,HITE SPRING (TOWN OF ELKTON),38.40413141,-78.60304229,,38.40413141,,1016,413141078372801,EK   SP2,SP,USGS,41.52811744,-78.624191,
822,,1139,182-01136,ROCKINGHAM SPRINGS,38.40514501,-78.72338295,,38.40514501,,1017,413228079153801,FO   SP3,SP,USGS,41.5411734,-79.2603215,
890,,1207,182-01207,HOPKINS SPRING,38.40616667,-78.72327667,,38.40616667,,1018,413355075331501,LK   SP1,SP,USGS,41.56535909,-75.5537969,
799,,1102,182-00157,J H WENGER (SPRING),38.407295,-78.92991556,,38.407295,,1019,413443078405301,EK   SP3,SP,USGS,41.5786729,-78.6811377,
548,,711,145-00039,JONES CABIN SPRING,38.40732229,-79.64423033,,38.40732229,,1021,413525079232501,FO   SP1,SP,USGS,41.5903392,-79.3900465,
820,,1137,182-01134,SPRING CREEK SPRING #2,38.40768685,-79.04772999,,38.40768685,,1022,413758078343701,MC   SP3,SP,USGS,41.63284016,-78.5766899,
901,,1218,182-01218,SILVER CREEK SPRING 1,38.40800694,-79.00309083,,38.40800694,,1023,413905079242501,WR SP121,SP,USGS,41.6514496,-79.4067142,
597,,1107,182-00225,SPRING CREEK SPRING (PATTERSON),38.40845854,-79.04892049,,38.40845854,,1024,413949077072601,TI   SP2-1,SP,USGS,41.66368485,-77.1235812,
902,,1219,182-01219,SILVER CREEK SPRING 2,38.40850917,-79.00471444,,38.40850917,,1025,414257075460701,SQ   SP2,SP,USGS,41.71591066,-75.768246,
1259,,693,139-00116,POCOSIN SPRING,38.40957158,-78.48945408,,38.40957158,,1026,414315078364001,MC   SP2,SP,USGS,41.72089584,-78.61085808,
832,,1149,182-01146,UNKNOWN,38.41341667,-78.68193333,,38.41341667,,1027,414325079325501,WR SP135,SP,USGS,41.72255946,-79.53893919,
598,,1108,182-00229,BLOOMER SPRING,38.41419,-78.69797,,38.41419,,1020,413500075453501,SQ   SP3,SP,USGS,41.75841079,-75.7593562,
837,,1154,182-01151,UNKNOWN,38.41598333,-78.66968333,,38.41598333,,1028,414546077592701,PO   SP2,SP,USGS,41.76284348,-77.9905592,
836,,1153,182-01150,UNKNOWN,38.4177,-78.67258333,,38.4177,,1029,415122075304201,SQ   SP5,SP,USGS,41.8561936,-75.5112931,
838,,1155,182-01152,UNKNOWN,38.4188,-78.67591667,,38.4188,,1030,415145075311501,SQ   SP1,SP,USGS,41.86258235,-75.5204599,
876,,1193,182-01193,COOKS CREEK PARK SPRING,38.41938806,-78.93860056,,38.41938806,,1031,415203075311801,SQ   SP4,SP,USGS,41.8675823,-75.52129309,
