OBJECTID,SITENO,SITENAME,CATEGORY,AGENCY,LONGDD,LATDD,SITEURL,Flow,Concentration,Load
666,4.00543E+14,LN  SP12,SP,USGS,-76.4991328,40.09537389,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400543076295801,,,
667,4.00549E+14,CH  SP16,SP,USGS,-75.50158208,40.09705016,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400549075300701,,,
668,4.00603E+14,CU  SP26,SP,USGS,-77.3108172,40.10092296,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400603077184001,,,
669,4.00604E+14,CU  SP13,SP,USGS,-77.30998389,40.1012007,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400604077183701,,,
670,4.00605E+14,LN  SP14,SP,USGS,-76.5658,40.10148448,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400605076335801,,,
671,4.00605E+14,CU  SP14,SP,USGS,-77.3094283,40.1014785,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400605077183501,,,
672,4.00606E+14,CU  SP10,SP,USGS,-77.3094283,40.10175628,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400606077183501,,,
673,4.00607E+14,HUNTSDALE HATCHERY AT SOURCE CONVERGENCE OF SPRING,SP,USGS,-77.3104333,40.10201667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400607077183701,,,
674,4.00609E+14,CU   SP9,SP,USGS,-77.3122061,40.10258958,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400609077184501,,,
675,4.00611E+14,CU  SP12,SP,USGS,-77.3097061,40.1031451,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400611077183601,,,
676,4.00626E+14,FU   SP3,SP,USGS,-77.953889,40.10730658,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400626077571501,,,
677,4.00637E+14,YO  SP14,SP,USGS,-76.722468,40.11037219,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400637076432201,,,
678,4.00708E+14,CH  SP18,SP,USGS,-75.8427133,40.1189881,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400708075503501,,,
679,4.00739E+14,BD  SP19,SP,USGS,-78.5972403,40.1275789,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400739078355101,,,
680,4.00744E+14,LN  SP58,SP,USGS,-75.9771653,40.1289863,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400744075583901,,,
681,4.00744E+14,CU  SP22,SP,USGS,-77.407763,40.12897745,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400744077242901,,,
682,4.00755E+14,LN  SP36-1,SP,USGS,-76.6110785,40.132039,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400755076364101,,,
683,4.00838E+14,BD  SP20,SP,USGS,-78.440849,40.14396816,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400838078262801,,,
684,4.00841E+14,CU  SP23,SP,USGS,-77.4622082,40.1448102,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400841077274501,,,
685,4.00858E+14,CU   SP7,SP,USGS,-77.1280356,40.1495346,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400858077074201,,,
686,4.00903E+14,LN  SP59,SP,USGS,-75.92049329,40.15093026,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400903075551501,,,
687,4.00904E+14,BD  SP11,SP,USGS,-78.21501069,40.1511919,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400904078125501,,,
688,4.00904E+14,BD  SP12,SP,USGS,-78.2155663,40.1511919,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400904078125701,,,
689,4.00906E+14,BD  SP13,SP,USGS,-78.2152885,40.15174746,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400906078125601,,,
690,4.00912E+14,BD  SP14,SP,USGS,-78.2183442,40.15341407,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400912078130701,,,
691,4.00926E+14,BE   SP3,SP,USGS,-75.8785453,40.15731918,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400926075524401,,,
692,4.00926E+14,LN  SP60,SP,USGS,-75.9096587,40.1564856,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400926075544501,,,
693,4.00926E+14,BD   SP4,SP,USGS,-78.5805732,40.15730067,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400926078345101,,,
694,4.00933E+14,CU  SP31,SP,USGS,-77.1005348,40.1592569,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400933077060301,,,
695,4.00941E+14,CU  SP17,SP,USGS,-77.3160951,40.1614771,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400941077185901,,,
696,4.00943E+14,CU  SP30,SP,USGS,-77.0135882,40.16203558,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=400943077005001,,,
697,4.01003E+14,CU  SP16,SP,USGS,-77.2644277,40.1675883,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401003077155301,,,
698,4.01009E+14,CU  SP18,SP,USGS,-77.3108173,40.16925476,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401009077184001,,,
699,4.01009E+14,CU  SP33,SP,USGS,-77.3108173,40.16925476,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401009077184002,,,
700,4.01009E+14,CU  SP34,SP,USGS,-77.3108173,40.16925476,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401009077184003,,,
701,4.0101E+14,BD  SP26,SP,USGS,-78.4189039,40.1695234,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401010078250901,,,
702,4.0102E+14,BD  SP23,SP,USGS,-78.3825144,40.1723014,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401020078225801,,,
703,4.01103E+14,SO SP   13,SP,USGS,-79.112807,40.18424137,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401103079064701,,,
704,4.01133E+14,BD  SP21,SP,USGS,-78.3508471,40.192579,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401133078210401,,,
705,4.01135E+14,BD  SP22,SP,USGS,-78.3533471,40.19313456,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401135078211301,,,
706,4.01152E+14,LN  SP61,SP,USGS,-76.180783,40.1981493,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401152076105301,,,
707,4.01158E+14,CU   SP5,SP,USGS,-77.0310883,40.1995344,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401158077015301,,,
708,4.01232E+14,WS  SP11,SP,USGS,-80.3850647,40.2089601,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401232080230701,,,
709,4.0124E+14,CU  SP21,SP,USGS,-77.1649808,40.21119938,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401240077095501,,,
710,4.01248E+14,CU  SP29,SP,USGS,-77.110257,40.2134221,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401248077063801,,,
711,4.01307E+14,BD  SP27,SP,USGS,-78.4075145,40.21868928,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401307078242801,,,
712,4.01339E+14,CU   SP3,SP,USGS,-76.9183075,40.22758997,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401339076550701,,,
713,4.01344E+14,CU   SP2,SP,USGS,-76.920252,40.2289788,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401344076551401,,,
714,4.01353E+14,CU  SP35,SP,USGS,-76.9463637,40.2314786,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401353076564801,,,
715,4.01419E+14,CU   SP1,SP,USGS,-76.9519194,40.2387006,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401419076570801,,,
716,4.01428E+14,CU   SP4,SP,USGS,-77.0066429,40.24120025,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401428077002501,,,
717,4.01525E+14,DA   SP4 (SPRING AT SPRING CR.),SP,USGS,-76.8321945,40.25703408,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401525076495701,,,
718,4.01535E+14,BE   SP2,SP,USGS,-75.9177074,40.2598145,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401535075550501,,,
719,4.0163E+14,WS  SP93,SP,USGS,-80.40423168,40.27507039,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401630080241601,,,
720,4.01708E+14,WS  SP10,SP,USGS,-80.3600634,40.28562574,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401708080213701,,,
721,4.01712E+14,LB   SP7,SP,USGS,-76.4280182,40.2889811,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401712076254201,,,
722,4.01759E+14,BE   SP1,SP,USGS,-75.8488119,40.299815,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401759075505701,,,
723,4.01815E+14,CU  SP32,SP,USGS,-77.0158102,40.30425445,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401815077005801,,,
724,4.0184E+14,BK  SP15,SP,USGS,-75.1162826,40.31121745,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401840075070001,,,
725,4.01943E+14,PE   SP2,SP,USGS,-77.2441503,40.3286962,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401943077144001,,,
726,4.01948E+14,LB  SP18,SP,USGS,-76.4955215,40.33009168,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401948076294501,,,
727,4.01959E+14,BA  SP17,SP,USGS,-78.40084728,40.3331308,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=401959078240401,,,
728,4.02028E+14,BA  SP23,SP,USGS,-78.26388889,40.3411111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402028078155001,,,
729,4.02035E+14,BE  SP12,SP,USGS,-76.0152156,40.34314807,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402035076005601,,,
730,4.02054E+14,PE   SP8,SP,USGS,-77.2208165,40.3484183,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402054077131601,,,
731,4.02055E+14,BE  SP10,SP,USGS,-76.1163324,40.3487035,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402055076070001,,,
732,4.02101E+14,BE   SP6,SP,USGS,-76.1816139,40.3503701,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402101076105501,,,
733,4.02112E+14,BK  SP16,SP,USGS,-74.99350188,40.3534395,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402112074593801,,,
734,4.02113E+14,PE   SP9,SP,USGS,-77.2294279,40.3536959,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402113077134701,,,
735,4.02151E+14,"Allegheny Portage RR, Site 8 nr Mineral Point, PA",SP,USGS,-78.8527778,40.36416667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402151078511001,,,
736,4.0221E+14,"Allegheny Portage RR, Site 7, nr Mineral Point, PA",SP,USGS,-78.8547222,40.36944444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402210078511701,,,
737,4.02212E+14,"Allegheny Portage RR, Site 6, nr Mineral Point, PA",SP,USGS,-78.8544444,40.37,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402212078511601,,,
738,4.02218E+14,"Allegheny Portage RR, Site 5, nr Mineral Point, PA",SP,USGS,-78.8531111,40.3717222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402218078511101,,,
739,4.02221E+14,"Allegheny Portage RR, Site 3A, nr Mineral Point",SP,USGS,-78.85213889,40.37227778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402221078510702,,,
740,4.02221E+14,"Allegheny Portage RR, Site 3B, nr Mineral Point",SP,USGS,-78.853,40.3719722,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402221078510703,,,
741,4.02223E+14,"Allegheny Portage RR, Site Fe, nr Mineral Point",SP,USGS,-78.8527778,40.37316667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402223078511001,,,
742,4.02229E+14,"Allegheny Portage RR, Site 1, nr Mineral Point, PA",SP,USGS,-78.85288889,40.3747222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402229078510602,,,
743,4.02232E+14,"Allegheny Portage RR, Site 1Fe, nr Mineral Point",SP,USGS,-78.8525833,40.3754722,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402232078510901,,,
744,4.02239E+14,BE  SP20,SP,USGS,-75.7436667,40.37763889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402239075443701,,,
745,4.02258E+14,BE   SP7,SP,USGS,-75.9438206,40.38287076,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402258075563901,,,
746,4.02302E+14,LB  SP59,SP,USGS,-76.3174547,40.38398078,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402302076190401,,,
747,4.02309E+14,PE       Clouser Spring,SP,USGS,-77.0722014,40.385919,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402309077042101,,,
748,4.02511E+14,BA  SP20,SP,USGS,-78.2714008,40.41979575,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402511078161801,,,
749,4.02532E+14,IN SP338,SP,USGS,-79.100309,40.4256257,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402532079060201,,,
750,4.0254E+14,IN SP337,SP,USGS,-79.099198,40.4278479,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402540079055801,,,
751,4.02543E+14,IN SP335,SP,USGS,-79.1008647,40.4286812,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402543079060401,,,
752,4.02552E+14,IN SP336,SP,USGS,-79.095309,40.4311812,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402552079054401,,,
753,4.02609E+14,IN SP102,SP,USGS,-79.1316989,40.43590296,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402609079075501,,,
754,4.02649E+14,IN SP174,SP,USGS,-79.0700307,40.44701445,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402649079041301,,,
755,4.0265E+14,IN SP169,SP,USGS,-79.0672529,40.44729224,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402650079040301,,,
756,4.0271E+14,ALPO Seep 2,SP,USGS,-78.54453889,40.45288889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402710078324001,,,
757,4.02711E+14,ALPO Skew Arch Bridge,SP,USGS,-78.5425694,40.45308056,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402711078323301,,,
758,4.0273E+14,BA  SP12,SP,USGS,-78.2025099,40.4584062,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402730078121001,,,
759,4.0273E+14,IN SP171,SP,USGS,-79.06141949,40.45840317,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402730079034201,,,
760,4.02807E+14,CA  SP12,SP,USGS,-78.55307169,40.46868229,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402807078331201,,,
761,4.02808E+14,IN SP168,SP,USGS,-79.080309,40.4689583,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402808079045001,,,
762,4.02809E+14,CA  SP11,SP,USGS,-78.5558495,40.46923785,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402809078332201,,,
763,4.02816E+14,BA  SP11,SP,USGS,-78.2689006,40.47118317,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402816078160901,,,
764,4.02831E+14,IN SP159,SP,USGS,-79.2714254,40.47534537,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402831079161801,,,
765,4.02912E+14,IN SP317,SP,USGS,-79.2714256,40.48673405,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402912079161801,,,
766,4.02925E+14,HU   SP6,SP,USGS,-78.0394489,40.49035108,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402925078022301,,,
767,4.02941E+14,IN SP253,SP,USGS,-78.9558612,40.49479215,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402941078572201,,,
768,4.02945E+14,IN SP170,SP,USGS,-79.0453083,40.49590247,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402945079024401,,,
769,4.02949E+14,IN SP161,SP,USGS,-79.426985,40.49701077,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402949079253801,,,
770,4.02955E+14,BV   SP1,SP,USGS,-80.4303432,40.4986782,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=402955080255001,,,
771,4.03017E+14,IN SP173,SP,USGS,-79.0411416,40.5047912,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403017079022901,,,
772,4.03021E+14,IN SP297,SP,USGS,-79.0528086,40.5059022,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403021079031101,,,
773,4.03025E+14,IN SP274,SP,USGS,-79.08308729,40.507013,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403025079050001,,,
774,4.03026E+14,IN SP254,SP,USGS,-78.9600281,40.5072918,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403026078573701,,,
775,4.03058E+14,BE  SP16,SP,USGS,-75.7621387,40.5162055,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403058075454501,,,
776,4.03102E+14,CA   SP9,SP,USGS,-78.87280339,40.5172923,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403102078522301,,,
777,4.03103E+14,IN SP307,SP,USGS,-79.3817063,40.51756637,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403103079225501,,,
778,4.03125E+14,IN SP308,SP,USGS,-79.35670579,40.52367756,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403125079212501,,,
779,4.03136E+14,IN SP255,SP,USGS,-79.2586479,40.52673358,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403136079153201,,,
780,4.03153E+14,LE  SP12,SP,USGS,-75.43490389,40.53148757,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403153075260701,,,
781,4.03213E+14,IN SP262,SP,USGS,-79.2117023,40.53701156,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403213079124301,,,
782,4.03219E+14,LE  SP73,SP,USGS,-75.5226845,40.5387085,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403219075312301,,,
783,4.0322E+14,IN SP264,SP,USGS,-79.171979,40.53895626,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403220079102001,,,
784,4.03233E+14,IN SP252,SP,USGS,-78.9083606,40.5425692,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403233078543101,,,
785,4.03241E+14,IN SP177,SP,USGS,-79.0436422,40.54479038,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403241079023801,,,
786,4.03241E+14,IN SP260,SP,USGS,-79.2011465,40.5447893,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403241079120501,,,
787,4.03241E+14,IN SP261,SP,USGS,-79.2025355,40.5447893,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403241079121001,,,
788,4.03243E+14,LE  SP75,SP,USGS,-75.6115766,40.545374,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403243075364301,,,
789,4.03244E+14,IN SP153,SP,USGS,-79.2872599,40.5456221,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403244079171501,,,
790,4.03246E+14,MF   SP6,SP,USGS,-77.831108,40.5461834,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403246077495301,,,
791,4.03248E+14,IN SP330,SP,USGS,-79.34059449,40.54673298,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403248079202701,,,
792,4.03252E+14,HU   SP4,SP,USGS,-77.9738914,40.54784895,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403252077582701,,,
793,4.03255E+14,LE   SP7,SP,USGS,-75.40990319,40.5487099,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403255075243701,,,
794,4.03258E+14,IN SP286,SP,USGS,-79.34087229,40.5495107,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403258079202801,,,
795,4.03304E+14,IN SP316,SP,USGS,-79.18225719,40.5511782,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403304079105701,,,
796,4.03321E+14,IN SP302,SP,USGS,-78.9297503,40.55590209,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403321078554801,,,
797,4.03332E+14,IN SP176,SP,USGS,-79.1128109,40.5589563,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403332079064701,,,
798,4.03347E+14,MF   SP1,SP,USGS,-77.7738839,40.5631275,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403347077462701,,,
799,4.03353E+14,LE  SP78,SP,USGS,-75.5132396,40.5648195,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403353075304901,,,
800,4.03356E+14,LE  SP11,SP,USGS,-75.4137922,40.5656541,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403356075245101,,,
801,4.03356E+14,IN SP309,SP,USGS,-79.2539259,40.56562207,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403356079151501,,,
802,4.03402E+14,IN SP150,SP,USGS,-79.2053135,40.56728899,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403402079122001,,,
803,4.03406E+14,BK   SP4,SP,USGS,-75.2743438,40.56843366,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403406075162901,,,
804,4.03408E+14,HU  SP13,SP,USGS,-78.1563979,40.5689575,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403408078092401,,,
805,4.03414E+14,LE  SP10,SP,USGS,-75.4021252,40.5706542,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403414075240901,,,
806,4.03418E+14,IN SP272,SP,USGS,-79.3342057,40.57173277,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403418079200401,,,
807,4.0342E+14,IN SP319,SP,USGS,-79.3769845,40.57228814,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403420079223801,,,
808,4.03422E+14,IN SP303,SP,USGS,-78.9089168,40.5728463,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403422078543301,,,
809,4.03428E+14,IN SP273,SP,USGS,-79.336428,40.5745105,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403428079201201,,,
810,4.03431E+14,IN SP154,SP,USGS,-79.2972604,40.575344,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403431079175101,,,
811,4.03434E+14,IN SP318,SP,USGS,-79.38392909,40.57617697,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403434079230301,,,
812,4.03436E+14,IN SP275,SP,USGS,-78.9947524,40.57673445,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403436078594201,,,
813,4.03442E+14,LE  SP68,SP,USGS,-75.5415739,40.57843019,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403442075323101,,,
814,4.03442E+14,IN SP282,SP,USGS,-78.99614138,40.57840106,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403442078594701,,,
815,4.03448E+14,IN SP341,SP,USGS,-79.2014247,40.5800666,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403448079120601,,,
816,4.03455E+14,IN SP263,SP,USGS,-79.2058692,40.582011,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403455079122201,,,
817,4.03458E+14,IN SP278,SP,USGS,-79.0019749,40.58284537,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403458079000801,,,
818,4.03525E+14,IN SP279,SP,USGS,-79.0361426,40.59034504,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403525079021101,,,
819,4.03538E+14,IN SP298,SP,USGS,-79.0303092,40.5939561,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403538079015001,,,
820,4.03541E+14,IN SP277,SP,USGS,-78.9430847,40.59478999,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403541078563601,,,
821,4.03543E+14,IN   SP5,SP,USGS,-79.37004,40.5953435,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403543079221301,,,
822,4.0355E+14,IN SP299,SP,USGS,-79.0339204,40.59728935,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403550079020301,,,
823,4.03551E+14,IN SP332,SP,USGS,-79.1953136,40.5975664,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403551079114401,,,
824,4.03553E+14,IN SP328,SP,USGS,-79.1978136,40.59812196,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403553079115301,,,
825,4.03554E+14,IN SP329,SP,USGS,-79.19670249,40.5983997,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403554079114901,,,
826,4.03558E+14,IN SP331,SP,USGS,-79.1992026,40.5995108,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403558079115801,,,
827,4.03558E+14,IN SP251,SP,USGS,-79.3672622,40.59951016,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403558079220301,,,
828,4.03601E+14,IN SP250,SP,USGS,-79.3658733,40.60034349,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403601079215801,,,
829,4.03607E+14,IN SP284,SP,USGS,-79.0141977,40.60201156,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403607079005201,,,
830,4.03608E+14,IN SP256,SP,USGS,-79.2953161,40.60228818,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403608079174401,,,
831,4.03614E+14,IN SP258,SP,USGS,-79.2969828,40.6039548,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403614079175001,,,
832,4.03615E+14,IN SP276,SP,USGS,-78.98641929,40.6042339,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403615078591201,,,
833,4.03615E+14,IN SP257,SP,USGS,-79.2992051,40.60423259,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403615079175801,,,
834,4.03619E+14,NP   SP5,SP,USGS,-75.2062868,40.60537806,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403619075122401,,,
835,4.03621E+14,BA  SP21,SP,USGS,-78.2047334,40.6058997,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=403621078121801,,,
