PASpringID,SpringName,County,Municipality,QuadName,LatitudeDD,LongitudeDD,LatLongAccuracy,Elevation(ft),ElevAccuracy(ft),ElevMethod,Topography,DateOwned,SourceOfSiteRecord,ExplanationOfSource,UseOfSite,AgencyUseOfSite,WaterUse,SpringImprovement,DataReliability,OtherIdentifier,OtherIDAssignor,RemarkDate,Remark
1156,WHITE SULPHUR SPRING ,BEDFORD ,HARRISON TWP. ,RAINSBURG ,39.96389,-78.60806,ACCURATE TO +5 SECONDS ,1350,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,10/13/1933 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,10/13/2016,Flippo (1974); EG-7 part 3. One of PA famous mineral springs H2S gas recorded also known as reed and lyon White Sulphur Spring. 
1153, ,BEDFORD ,COLERAIN TWP. ,RAINSBURG ,39.92056,-78.50611,ACCURATE TO +5 SECONDS ,1259,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , ,SPRING HOUSE ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,8/12/2015, 
1151, ,BEDFORD ,COLERAIN TWP. ,RAINSBURG ,39.88778,-78.505,ACCURATE TO +5 SECONDS ,1602,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,8/12/2015, 
1150, ,BEDFORD ,COLERAIN TWP. ,RAINSBURG ,39.88667,-78.50361,ACCURATE TO +5 SECONDS ,1668,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNKNOWN , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,8/12/2015,Discharge noted at 10 gpm 
1147, ,BEDFORD ,CUMBERLAND VALLEY TWP. ,HYNDMAN ,39.84389,-78.65778,ACCURATE TO +5 SECONDS ,1747,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNKNOWN , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,7/22/2015, 
1976,Pilger Ruh Spring ,BERKS ,BETHEL TWP. , ,40.51193,-76.34692,ACCURATE TO +1 SECOND ,1375,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , , ,12/1/2014,"EG-7 part 3 picture p. 117; ""Pilger Ruh""was the name given the spring by Count Zinzendorf the Moravian missionary  on his journey over the Tulpehocken Path (PA Route 501) to the Indian towns of Shamokin and Wyoming in 1742. "
1215, ,BERKS ,READING ,READING ,40.35889,-75.93889,ACCURATE TO +5 SECONDS ,245,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,3/17/1965 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,INDUSTRIAL , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/13/2015, 
1209, ,BERKS ,MAXATAWNY TWP. ,KUTZTOWN ,40.51611,-75.7625,ACCURATE TO +5 SECONDS ,401,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,11/30/1971 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,12/11/2014,Flippo (1974); reported to go dry during severe droughts; other large springs nearby 
1207, ,BERKS ,MAIDENCREEK TWP. ,TEMPLE ,40.47306,-75.89417,ACCURATE TO +5 SECONDS ,314,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,8/10/1971 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,INDUSTRIAL COOLING , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/13/2015, 
1202, ,BERKS ,ONTELAUNEE TWP. ,TEMPLE ,40.42694,-75.92611,ACCURATE TO +5 SECONDS ,278,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,3/17/1972 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/13/2015,Flippo (1974); other large springs nearby 
1201,Geiles Spring ,BERKS ,ONTELAUNEE TWP. ,TEMPLE ,40.42667,-75.92722,ACCURATE TO +5 SECONDS ,278,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,3/17/1972 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/13/2015,Flippo (1974) 
1198, ,BERKS ,MARION TWP. ,BETHEL ,40.40222,-76.26222,ACCURATE TO +5 SECONDS ,536,1,PAMAP DIGITAL ELEVATION MODEL ,UPLAND DRAW ,8/23/1957 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/13/2015, 
1197,MAMMOTH SPRINGS ,BERKS ,MUHLENBERG TWP. ,TEMPLE ,40.38278,-75.94417,ACCURATE TO +5 SECONDS ,240,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,5/26/1971 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,1/14/2015,Flippo (1974); Several openings; high fluoride content reported. 
1195, ,BERKS ,HEIDELBERG TWP. ,WOMELSDORF ,40.35028,-76.18194,ACCURATE TO +5 SECONDS ,509,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,11/18/1970 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,INSTITUTIONAL , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,1/26/2015,Flippo (1974) 
1194,BIG SPRING ,BERKS ,HEIDELBERG TWP. ,SINKING SPRING ,40.34861,-76.11667,ACCURATE TO +5 SECONDS ,371,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,5/28/1971 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,1/26/2015,Flippo (1974); Flow reported as 2100 gpm in 1952. Other large springs nearby 
1193,Reedy Spring ,BERKS ,SPRING TWP. ,SINKING SPRING ,40.34306,-76.01556,ACCURATE TO +5 SECONDS ,274,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,5/28/1971 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,1/26/2015,Flippo (1974) 
1191, ,BERKS ,READING ,READING ,40.32611,-75.935,ACCURATE TO +5 SECONDS ,189,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,1/1/1965 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,INDUSTRIAL , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/26/2015, 
1190, ,BERKS ,SINKING SPRING BORO ,SINKING SPRING ,40.32444,-76.01861,ACCURATE TO +5 SECONDS ,337,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,5/28/1971 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/26/2015, 
1187, ,BERKS ,EXETER TWP. ,BIRDSBORO ,40.29972,-75.84917,ACCURATE TO +5 SECONDS ,208,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,9/26/1925 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,IRRIGATION , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,1/27/2015,Flippo (1974) 
1184, ,BERKS ,ROBESON TWP. ,READING ,40.25972,-75.91806,ACCURATE TO +5 SECONDS ,338,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,10/1/1925 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,DOMESTIC , ,MINIMAL DATA , , ,1/27/2015, 
1174, ,BERKS ,CAERNARVON TWP. ,MORGANTOWN ,40.15722,-75.87889,ACCURATE TO +5 SECONDS ,518,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,10/1/1925 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,12/12/2014, 
2099,Prince Gallitzin Spring ,BLAIR ,ALLEGHENY TWP. , ,40.44589,-78.52565,ACCURATE TO +1 SECOND ,1698,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED , ,MINIMAL DATA , , ,7/6/2015,EG-7 part 2 no.428 pictures. 
2099,Prince Gallitzin Spring ,BLAIR ,ALLEGHENY TWP. , ,40.44589,-78.52565,ACCURATE TO +1 SECOND ,1698,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED , ,MINIMAL DATA , , ,8/30/2018,EG-7 part 2 no.428 pictures. 
1213,BIG SPRING ,BLAIR ,TYRONE BORO ,TYRONE ,40.67028,-78.24194,ACCURATE TO +1 SECOND ,895,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/13/2015,Flippo (1974); Pumping of local wells causing flow to diminish 
1212,COLD SPRING ,BLAIR ,SNYDER TWP. ,TIPTON ,40.65333,-78.26083,ACCURATE TO +1 SECOND ,918,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/13/2015,W5; Reported to be contaminated 
1211,ARCH SPRING ,BLAIR ,TYRONE TWP. ,SPRUCE CREEK ,40.60583,-78.205,ACCURATE TO +1 SECOND ,947,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL ,4/30/2014 15:34,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,W 5 ,10/24/2016,W5; issues from natural arch at east end of sinkhole. Much of high flow in Sinking Run enters ground at Tytoona Cave about 0.8 mi upstream of spring; one of the biggest of second-magnitude springs in PA. Neboga field checked on 05/3/2014 and took pictures 
1211,ARCH SPRING ,BLAIR ,TYRONE TWP. ,SPRUCE CREEK ,40.60583,-78.205,ACCURATE TO +1 SECOND ,947,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL ,4/30/2014 15:34,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNKNOWN ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY , ,W 5 ,4/30/2014,W5; issues from natural arch at east end of sinkhole. Much of high flow in Sinking Run enters ground at Tytoona Cave about 0.8 mi upstream of spring; one of the biggest of second-magnitude springs in PA. Neboga field checked on 05/3/2014 and took pictures 
1206,FLOWING SPRING ,BLAIR ,FRANKSTOWN TWP. ,FRANKSTOWN ,40.47139,-78.26934,ACCURATE TO +1 SECOND ,894,1,PAMAP DIGITAL ELEVATION MODEL ,VALLEY FLAT ,10/10/1933 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,BOXED OR SMALL COVERED BASIN ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) ,509,W-5 ,1/13/2015,W5 p.65; chemical analysis on p. 151. Spring at the bottom of sinkhole. Masonry work around the spring with steps made of sandstone. Water flows from SW corner of spring opening under Rail-to-Trailroad toward Frankstown Branch Juniata River. 
1204,BIG SPRINGS ,BLAIR ,WILLIAMSBURG BORO ,WILLIAMSBURG ,40.45833,-78.20278,ACCURATE TO +1 SECOND ,899,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/2001 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,RECREATION ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,RECREATION ,GALLERY ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , ,W-5 ,1/13/2015,W5 p. 147;Flippo (1974). Discharge is mean of 89 measurements; measured by owner. Spring emerges along Williamsburg fault and northern flank of Nittany anticline. Owner applied for bottling permit and drilled 3 well on his property. 
1204,BIG SPRINGS ,BLAIR ,WILLIAMSBURG BORO ,WILLIAMSBURG ,40.45833,-78.20278,ACCURATE TO +1 SECOND ,899,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE ,1/1/2001 0:00,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,RECREATION ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,RECREATION ,GALLERY ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , ,W-5 ,10/19/2017,W5 p. 147;Flippo (1974). Discharge is mean of 89 measurements; measured by owner. Spring emerges along Williamsburg fault and northern flank of Nittany anticline. Owner applied for bottling permit and drilled 3 well on his property. 
1200, ,BLAIR ,WOODBURY TWP. ,FRANKSTOWN ,40.4225,-78.27083,ACCURATE TO +1 SECOND ,1095,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,MINIMAL DATA , , ,1/13/2015, 
1199, ,BLAIR ,WOODBURY TWP. ,FRANKSTOWN ,40.41972,-78.27167,ACCURATE TO +1 SECOND ,1113,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/13/2015,W5 
1192,ROARING SPRING ,BLAIR ,ROARING SPRING BORO ,ROARING SPRING ,40.33306,-78.40111,ACCURATE TO +1 SECOND ,1200,1,PAMAP DIGITAL ELEVATION MODEL ,LOCAL  DEPRESSION , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,INDUSTRIAL ,POND ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,1/26/2015,Flippo(1974); EG-7 part3 pictures. Blair County's version of Old Faithful used as a public supply by Roaring Spring Bottling Co.https://www.youtube.com/watch?v=VZZcBxIpoi4 
2002, ,BRADFORD ,SPRINGFIELD TWP. , ,41.8435,-76.7798,ACCURATE TO +1 SECOND ,1438,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY ,Troy-52B ,R. Behr ,12/3/2014,SDB; field checked by Rose-Anna Behr in 12/13/2011 
1210, ,BUCKS ,SPRINGFIELD TWP. ,HELLERTOWN ,40.56833,-75.27472, ,697,1,PAMAP DIGITAL ELEVATION MODEL ,LOCAL  DEPRESSION , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY , , ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,12/11/2014, 
1196,INGHAM SPRING ,BUCKS ,SOLEBURY TWP. ,LAMBERTVILLE ,40.35333,-74.99389,ACCURATE TO +1 SECOND ,156,1,PAMAP DIGITAL ELEVATION MODEL ,LOCAL  DEPRESSION , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,RECREATION ,INVENTORY DATA SITE ONLY ,RECREATION ,BOXED OR SMALL COVERED BASIN ,NOT FLD CHECKED RPRTING AGENCY CONSIDERS IT OK (DEP WSM WWI web) , , ,1/26/2015,Flippo (1974); W-2 p.117 chemical analysis No. 30; spring was walled in on one side to form a deep basin with crystal-clear water. 
1182, ,BUCKS ,LOWER MAKEFIELD TWP. ,TRENTON WEST ,40.20806,-74.82861,ACCURATE TO +5 SECONDS ,131,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory , ,INVENTORY DATA SITE ONLY ,UNUSED ,SPRING HOUSE ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,2/9/2015, 
2195, ,CAMBRIA ,WHITE TWP. , ,40.65289,-78.55566,ACCURATE TO +5 SECONDS ,1444,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,WITHDRAWAL ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,RECREATION ,OTHER (EXPLAIN IN REMARKS) ,FIELD CHECKED BY REPORTING AGENCY , , ,10/18/2017,Spring is flowing all the time from the pipe enclosed in masonry wall; Neboga took a sample. 
2095,Heffley Spring ,CAMBRIA ,LOWER YODER TWP. , ,40.37525,-78.96656,ACCURATE TO +1 SECOND ,1281,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PRIVATE/UNIV GEOLOGIST (CONSULTANT) ,Sites identified by consultants or academia. Often found in thesis and technical reports such as site assessments ,TEST ,INVENTORY DATA SITE ONLY ,UNKNOWN , ,FIELD CHECKED BY REPORTING AGENCY ,Rizzo 7 ,Dana Rizzo ,4/21/2015,Spring was surveyed as part of the roadside spring survey by PennState personnel in 7/24/2013 and 06/24/2014; see chemical analysis. 
1314, ,CAMBRIA ,CHEST TWP. , ,40.65037,-78.59306, ,1543,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/24/2014,Flippo (1974); W-67 p.25; Neboga moved location 494 feet south according Flippo (1974) and aierial images 
1313, ,CAMBRIA ,CLEARFIELD TWP. , ,40.63778,-78.53833, ,1469,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,TEST ,INVENTORY DATA SITE ONLY ,UNUSED , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/24/2014,W-67 p.25 Table 8. 
1312, ,CAMBRIA ,CLEARFIELD TWP. , ,40.63139,-78.57083, ,1499,1,PAMAP DIGITAL ELEVATION MODEL ,UNKNOWN , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC , ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/24/2014,W-67 p.25; Table 8. 
1309, ,CAMBRIA ,BARR TWP. , ,40.60978,-78.83362, ,1832,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,12/24/2014,W-67 p. 25 Table 8. Neboga tested the roadside spring below the house. Talked to the owner who use the same spring water. 
1309, ,CAMBRIA ,BARR TWP. , ,40.60978,-78.83362, ,1832,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,PIPE (NOT FOR CONDUCTION OF WATER FROM SPRING) ,FIELD CHECKED BY REPORTING AGENCY (PaDAg pest. survey) , , ,8/29/2018,W-67 p. 25 Table 8. Neboga tested the roadside spring below the house. Talked to the owner who use the same spring water. 
1306, ,CAMBRIA ,BLACKLICK TWP. , ,40.51722,-78.87306, ,1800,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNUSED ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNUSED , ,MINIMAL DATA , , ,12/24/2014, 
1305, ,CAMBRIA ,CRESSON TWP. , ,40.46917,-78.55611, ,2250,1,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNKNOWN ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNKNOWN , ,MINIMAL DATA , , ,12/24/2014, 
1304, ,CAMBRIA ,CRESSON TWP. , ,40.46861,-78.55333, ,2274,1,PAMAP DIGITAL ELEVATION MODEL ,STREAM CHANNEL , ,USGS - GWSI ,Field Verified sites from the USGS's National Ground Water Site Inventory ,UNKNOWN ,INACTIVE OR DISCONTINUED DATA COLLECTION SITE ,UNKNOWN , ,MINIMAL DATA , , ,12/24/2014, 
2276, ,CAMERON ,SHIPPEN TWP. , ,41.59815,-78.28773, ,1411, ,PAMAP DIGITAL ELEVATION MODEL ,FLOOD PLAIN , ,PAGS OTHER THAN WWI ,Sites located by PaGS staff for which no Water Well Completion Report was available ,ABANDONED ,INVENTORY DATA SITE ONLY ,DOMESTIC ,SPRING HOUSE ,FIELD CHECKED BY REPORTING AGENCY , , ,12/17/2018,One opening with minor flow has abandoned springhouse. Other opening is unused contributes most of the flow. 
2275,Memorial Springs ,CAMERON ,SHIPPEN TWP. , ,41.48098,-78.19784,ACCURATE TO +1 SECOND ,1020,40,INTERPOLATED FROM TOPOGRAPHIC MAP ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNKNOWN ,INVENTORY DATA SITE ONLY ,RECREATION ,OTHER (EXPLAIN IN REMARKS) ,FIELD CHECKED BY REPORTING AGENCY , , ,12/17/2018,basin with small raceway to a cascading water fall. Used to be a pipe that discharged water for people to drink as well. 
2274, ,CAMERON ,SHIPPEN TWP. , ,41.51131,-78.36879,ACCURATE TO +1 SECOND ,1836, ,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS OTHER THAN WWI ,Sites located by PaGS staff for which no Water Well Completion Report was available ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED ,NONE ,FIELD CHECKED BY REPORTING AGENCY , , ,12/12/2018,Coordinates where stream channel goes from perennial to low-flow intermittent. Lidar suggest  channel head is approximately 450 feet up hill. Yield is taken 143 feet downstream of coordinates at road. Water quality taken at coordinates. 
2269, ,CAMERON ,SHIPPEN TWP. , ,41.52491,-78.36644,ACCURATE TO +1 SECOND ,1813, ,PAMAP DIGITAL ELEVATION MODEL ,HILLSIDE , ,PAGS ,Sites located by PAGS staff for which a Water Well Completion Report was available. ,UNUSED ,INVENTORY DATA SITE ONLY ,UNUSED ,LINED ,FIELD CHECKED BY REPORTING AGENCY , , ,8/21/2018,Bobby's Run Hunt Club. 
2268, ,CAMERON ,SHIPPEN TWP. , ,41.51338,-78.33114, ,1284, ,PAMAP DIGITAL ELEVATION MODEL ,UNKNOWN , ,PAGS OTHER THAN WWI ,Sites located by PaGS staff for which no Water Well Completion Report was available ,WITHDRAWAL ,INVENTORY DATA SITE ONLY ,DOMESTIC ,OTHER (EXPLAIN IN REMARKS) ,FIELD CHECKED BY REPORTING AGENCY , , ,8/16/2018,Spring house is pipes coming from hillside going into series of holding tanks. Total Dissolved solids at 37.05. 
